,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
3909,63000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,75.0,http://www.myrealty.am/en/item/30882/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
3910,63500.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,85.0,http://www.myrealty.am/en/item/32366/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,4,3.0
3911,63500.0,good,Arabkir,5,A. Khachatrian St,3,Yerevan,80.0,http://www.myrealty.am/en/item/37895/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3912,63800.0,good,Arabkir,5,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/29761/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
3913,63900.0,zero condition,Arabkir,5,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/29237/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
3914,63900.0,zero condition,Center,10,Mashtots Ave,2,Yerevan,70.0,http://www.myrealty.am/en/item/27789/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3915,63999.0,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,69.0,http://www.myrealty.am/en/item/22270/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3916,62900.0,good,Center,9,D. Demirchyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/37754/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3917,63000.0,newly repaired,Davtashen,11,Davtashen 4 district,3,Yerevan,100.0,http://www.myrealty.am/en/item/29434/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,10,2.8
3918,63000.0,newly repaired,Center,10,Israelyan St,2,Yerevan,57.0,http://www.myrealty.am/en/item/29786/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
3919,62700.0,zero condition,Arabkir,5,Kievyan St,3,Yerevan,88.0,http://www.myrealty.am/en/item/26045/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.0
3920,63000.0,newly repaired,Qanaqer-Zeytun,13,Rubinyants St,4,Yerevan,97.0,http://www.myrealty.am/en/item/27153/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,3,2.8
3921,62500.0,good,Arabkir,4,Kievyan St,2,Yerevan,72.0,http://www.myrealty.am/en/item/36701/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3922,63000.0,newly repaired,Center,8,Moskovyan St,1,Yerevan,42.0,http://www.myrealty.am/en/item/33505/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,2.8
3923,63000.0,good,Davtashen,16,Davtashen 1 district,4,Yerevan,93.0,http://www.myrealty.am/en/item/23005/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
3924,63000.0,good,Center,10,Zavaryan St,3,Yerevan,93.0,http://www.myrealty.am/en/item/22850/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
3925,63000.0,good,Nor Norq,5,Norq 4 p,4,Yerevan,98.0,http://www.myrealty.am/en/item/28302/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
3926,63000.0,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,78.0,http://www.myrealty.am/en/item/27464/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3927,63000.0,newly repaired,Center,10,Tumanyan St,2,Yerevan,63.0,http://www.myrealty.am/en/item/22627/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
3928,63000.0,good,Arabkir,11,Sose St,3,Yerevan,80.0,http://www.myrealty.am/en/item/21000/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,6,2.8
3929,300000.0,newly repaired,Center,10,Amiryan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/28261/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.0
3930,63000.0,good,Davtashen,9,Davtashen 2 district,4,Yerevan,93.0,http://www.myrealty.am/en/item/21618/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,3,2.8
3932,63000.0,good,Davtashen,9,Davtashen 3 district,3,Yerevan,72.0,http://www.myrealty.am/en/item/19998/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
3933,340000.0,newly repaired,Center,10,Northern Ave,3,Yerevan,128.0,http://www.myrealty.am/en/item/33136/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,3.0
3934,63000.0,good,Center,6,Heratsi St,2,Yerevan,71.0,http://www.myrealty.am/en/item/19637/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
3936,220000.0,zero condition,Center,3,Verin Antarayin,3,Yerevan,120.0,http://www.myrealty.am/en/item/18637/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.0
3937,63000.0,good,Arabkir,12,Komitas Ave,3,Yerevan,95.0,http://www.myrealty.am/en/item/33767/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
3938,63000.0,newly repaired,Center,5,Saryan St,2,Yerevan,35.0,http://www.myrealty.am/en/item/14400/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3939,63000.0,newly repaired,Center,14,Argishti St,2,Yerevan,52.0,http://www.myrealty.am/en/item/15405/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.0
3940,63000.0,newly repaired,Arabkir,10,Hambardzumyan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/12601/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
3941,63000.0,good,Qanaqer-Zeytun,7,A.Aharonyan St,3,Yerevan,99.0,http://www.myrealty.am/en/item/17844/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,6,2.8
3942,63000.0,newly repaired,Arabkir,12,Azatutyan Ave,3,Yerevan,69.0,http://www.myrealty.am/en/item/17629/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,2.8
3943,63000.0,newly repaired,Arabkir,9,Azatutyan Ave,3,Yerevan,92.0,http://www.myrealty.am/en/item/33769/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3944,61000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,78.0,http://www.myrealty.am/en/item/37118/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.6
3945,61000.0,newly repaired,Center,14,Argishti St,2,Yerevan,55.0,http://www.myrealty.am/en/item/2074/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,13,3.0
3946,61000.0,zero condition,Arabkir,5,Kasyan St,3,Yerevan,86.0,http://www.myrealty.am/en/item/36731/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.2
3947,61000.0,newly repaired,Arabkir,10,Sundukyan St,2,Yerevan,44.0,http://www.myrealty.am/en/item/34084/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3948,61000.0,newly repaired,Shengavit,9,Frunze St,4,Yerevan,89.0,http://www.myrealty.am/en/item/36262/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,9,2.8
3949,61000.0,good,Davtashen,9,Davtashen 4 district,5,Yerevan,90.0,http://www.myrealty.am/en/item/31556/5-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,5,2.8
3950,61000.0,good,Davtashen,16,Petrosyan St,2,Yerevan,83.0,http://www.myrealty.am/en/item/31935/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,10,3.0
3951,61000.0,good,Davtashen,9,Davtashen 1 district,3,Yerevan,73.0,http://www.myrealty.am/en/item/30307/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
3952,61000.0,newly repaired,Arabkir,10,Yerznkyan St,2,Yerevan,42.0,http://www.myrealty.am/en/item/30272/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,3.0
3953,61000.0,newly repaired,Arabkir,10,Yerznkyan St,2,Yerevan,42.0,http://www.myrealty.am/en/item/30338/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
3954,61500.0,good,Arabkir,9,Aygedzor St,3,Yerevan,99.0,http://www.myrealty.am/en/item/23315/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3955,61500.0,newly repaired,Shengavit,9,N. Shengavit 2 St,4,Yerevan,90.0,http://www.myrealty.am/en/item/37747/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,5,2.8
3956,62000.0,newly repaired,Davtashen,7,Davtashen 1 district,3,Yerevan,74.0,http://www.myrealty.am/en/item/29756/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,3,2.8
3957,62000.0,newly repaired,Arabkir,15,Griboedov St,2,Yerevan,55.0,http://www.myrealty.am/en/item/29592/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
3958,62000.0,newly repaired,Arabkir,9,Komitas Ave,2,Yerevan,73.0,http://www.myrealty.am/en/item/29337/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
3959,62000.0,newly repaired,Center,11,Saryan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/29067/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
3960,61500.0,newly repaired,Erebuni,4,Muratsan St,4,Yerevan,95.0,http://www.myrealty.am/en/item/22330/4-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,other,1,3.0
3961,62000.0,newly repaired,Arabkir,5,Gyulbenkyan St,2,Yerevan,60.0,http://www.myrealty.am/en/item/27768/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3962,62000.0,newly repaired,Arabkir,5,Aghbyur Serob St,3,Yerevan,86.0,http://www.myrealty.am/en/item/28878/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3963,62000.0,newly repaired,Malatia-Sebastia,9,Gusan Sheram St,4,Yerevan,92.0,http://www.myrealty.am/en/item/25588/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,5,2.8
3964,62000.0,zero condition,Center,22,Tsitsernakaberd Highway,2,Yerevan,76.0,http://www.myrealty.am/en/item/27359/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.0
3965,62000.0,good,Arabkir,5,Baghramyan av(Arabkir),2,Yerevan,60.0,http://www.myrealty.am/en/item/24383/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
3966,62000.0,good,Arabkir,7,Baghramyan av(Arabkir),2,Yerevan,48.0,http://www.myrealty.am/en/item/5461/apartment-for-sale-in-Yerevan,1,stone,5,2.8
3967,62000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,72.0,http://www.myrealty.am/en/item/2730/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,4,2.8
3968,62000.0,good,Center,14,E. Qochar St,3,Yerevan,75.0,http://www.myrealty.am/en/item/4069/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
3969,62000.0,newly repaired,Center,5,Charents St,1,Yerevan,52.0,http://www.myrealty.am/en/item/24161/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3970,62000.0,zero condition,Center,14,Tsitsernakaberd Highway,2,Yerevan,84.0,http://www.myrealty.am/en/item/2533/apartment-for-sale-in-Yerevan,2,monolit,4,3.0
3971,62000.0,good,Arabkir,12,Hovsep Emin St,3,Yerevan,103.0,http://www.myrealty.am/en/item/8/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
3972,62000.0,good,Arabkir,10,Sundukyan St,3,Yerevan,88.0,http://www.myrealty.am/en/item/38057/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
3973,62000.0,good,Arabkir,16,V.Papazyan St,4,Yerevan,91.0,http://www.myrealty.am/en/item/2154/Apartment-for-sale-in-Yerevan,1,panel,14,2.8
3974,62000.0,newly repaired,Avan,9,Tumanyan district,3,Yerevan,68.0,http://www.myrealty.am/en/item/37285/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
3975,62000.0,newly repaired,Davtashen,12,Davtashen 4 district,2,Yerevan,82.0,http://www.myrealty.am/en/item/37971/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,10,2.8
3976,62000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,http://www.myrealty.am/en/item/36555/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,3.0
3977,62000.0,good,Arabkir,9,N. Tigranyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/36335/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
3978,62000.0,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,90.0,http://www.myrealty.am/en/item/37471/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3979,62000.0,good,Erebuni,5,Nor Aresh 42 St,3,Yerevan,78.0,http://www.myrealty.am/en/item/35921/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,4,2.8
3980,62000.0,newly repaired,Center,9,Tigran Mets Ave,2,Yerevan,63.0,http://www.myrealty.am/en/item/13176/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3981,62000.0,newly repaired,Shengavit,5,Frunze St,3,Yerevan,86.0,http://www.myrealty.am/en/item/894/apartment-for-sale-in-Yerevan,1,stone,5,3.0
3982,62000.0,good,Arabkir,6,Gyulbenkyan St,2,Yerevan,63.0,http://www.myrealty.am/en/item/35828/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3983,62000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/35756/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
3984,62000.0,newly repaired,Davtashen,16,Davtashen 4 district,2,Yerevan,82.0,http://www.myrealty.am/en/item/34329/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,10,2.8
3985,62000.0,newly repaired,Achapnyak,9,Shiraz St,4,Yerevan,92.0,http://www.myrealty.am/en/item/32576/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,3,2.8
3986,62000.0,newly repaired,Nor Norq,5,Baxyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/32866/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,3,2.8
3987,62000.0,newly repaired,Arabkir,12,Komitas Ave,2,Yerevan,74.0,http://www.myrealty.am/en/item/35224/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3988,62000.0,newly repaired,Davtashen,9,Davtashen 1 district,3,Yerevan,97.0,http://www.myrealty.am/en/item/32539/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
3989,62000.0,newly repaired,Davtashen,9,Davtashen 4 district,4,Yerevan,95.0,http://www.myrealty.am/en/item/32533/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,7,2.8
3990,62000.0,newly repaired,Arabkir,5,Komitas Ave,1,Yerevan,47.0,http://www.myrealty.am/en/item/23792/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
3991,62000.0,newly repaired,Avan,9,Hovhannisyan distrct,3,Yerevan,80.0,http://www.myrealty.am/en/item/23832/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,7,2.8
3992,62000.0,newly repaired,Center,4,Tigran Mets Ave,3,Yerevan,72.0,http://www.myrealty.am/en/item/33706/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,3.2
3993,62000.0,good,Nor Norq,9,Moldovakan St,4,Yerevan,89.0,http://www.myrealty.am/en/item/22833/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,4,2.8
3994,62000.0,good,Arabkir,9,Adonts St,3,Yerevan,84.0,http://www.myrealty.am/en/item/20855/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
3995,62000.0,newly repaired,Arabkir,9,Keri St,3,Yerevan,80.0,http://www.myrealty.am/en/item/21530/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
3996,62000.0,newly repaired,Center,16,Vratsyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/20825/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
3997,62000.0,good,Arabkir,9,A. Khachatrian St,4,Yerevan,90.0,http://www.myrealty.am/en/item/23190/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,7,2.8
3998,62000.0,good,Achapnyak,4,Alixanyan exbayrner,2,Yerevan,72.0,http://www.myrealty.am/en/item/22382/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,2,2.8
3999,62000.0,good,Malatia-Sebastia,9,Kurghinyan alley,3,Yerevan,75.0,http://www.myrealty.am/en/item/18235/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,9,2.8
4000,62000.0,newly repaired,Arabkir,5,N. Tigranyan St,3,Yerevan,55.0,http://www.myrealty.am/en/item/33910/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
4001,62000.0,good,Arabkir,7,Komitas Ave,2,Yerevan,74.0,http://www.myrealty.am/en/item/15046/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
4002,62000.0,newly repaired,Center,14,Argishti St,2,Yerevan,54.0,http://www.myrealty.am/en/item/33503/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
4003,62000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,78.0,http://www.myrealty.am/en/item/17687/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
4004,62000.0,newly repaired,Center,4,Paronyan St,2,Yerevan,45.0,http://www.myrealty.am/en/item/17638/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
4005,62000.0,newly repaired,Arabkir,4,Komitas Ave,1,Yerevan,47.0,http://www.myrealty.am/en/item/15669/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
4006,62000.0,newly repaired,Center,14,Argishti St,2,Yerevan,57.0,http://www.myrealty.am/en/item/14884/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,10,3.0
4007,62000.0,good,Achapnyak,5,Leningradyan St,2,Yerevan,65.0,http://www.myrealty.am/en/item/15240/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,3,3.2
4008,62000.0,newly repaired,Arabkir,2,Tbilisian hightway (Arabkir),3,Yerevan,80.0,http://www.myrealty.am/en/item/12269/Apartment-for-sale-in-Yerevan,1,stone,2,2.8
4009,62000.0,newly repaired,Center,14,Argishti St,2,Yerevan,57.0,http://www.myrealty.am/en/item/9385/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
4010,62000.0,newly repaired,Arabkir,5,N. Tigranyan St,2,Yerevan,56.0,http://www.myrealty.am/en/item/34073/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.6
4011,62000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,74.0,http://www.myrealty.am/en/item/14226/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
4013,62000.0,newly repaired,Nor Norq,5,Baxyan St,4,Yerevan,85.0,http://www.myrealty.am/en/item/13606/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,3,2.8
4014,62000.0,good,Arabkir,5,N. Tigranyan St,4,Yerevan,85.0,http://www.myrealty.am/en/item/31374/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4017,60000.0,newly repaired,Davtashen,11,Davtashen 4 district,3,Yerevan,85.0,http://www.myrealty.am/en/item/32893/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,6,3.0
4018,60000.0,newly repaired,Avan,16,Tsarav Aghbyur St,2,Yerevan,85.0,http://www.myrealty.am/en/item/32604/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
4019,250000.0,zero condition,Center,14,Aram St,3,Yerevan,144.0,http://www.myrealty.am/en/item/16297/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3.0
4020,60000.0,newly repaired,Davtashen,9,Davtashen 2 district,4,Yerevan,96.0,http://www.myrealty.am/en/item/32522/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,4,2.8
4021,60000.0,good,Center,12,E. Qochar St,3,Yerevan,100.0,http://www.myrealty.am/en/item/31693/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,12,2.8
4022,60000.0,newly repaired,Qanaqer-Zeytun,9,K. Ulnetsi St,3,Yerevan,76.0,http://www.myrealty.am/en/item/32072/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,1,2.8
4023,60000.0,newly repaired,Erebuni,3,Lisinyan st.,3,Yerevan,100.0,http://www.myrealty.am/en/item/32657/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,2.8
4024,60000.0,newly repaired,Arabkir,8,A. Avetisyan St,1,Yerevan,50.0,http://www.myrealty.am/en/item/31591/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,1,2.8
4025,60000.0,newly repaired,Arabkir,9,Ghapantsian St,4,Yerevan,110.0,http://www.myrealty.am/en/item/31261/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
4026,60000.0,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,80.0,http://www.myrealty.am/en/item/32974/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4027,60000.0,good,Center,16,Aghayan St,1,Yerevan,49.0,http://www.myrealty.am/en/item/31536/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,14,2.8
4028,60000.0,good,Arabkir,9,Komitas Ave,4,Yerevan,83.0,http://www.myrealty.am/en/item/31666/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,4,2.8
4029,60000.0,newly repaired,Davtashen,10,Davtashen 1 district,3,Yerevan,96.0,http://www.myrealty.am/en/item/30301/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
4030,60000.0,newly repaired,Davtashen,9,Davtashen 1 district,3,Yerevan,98.0,http://www.myrealty.am/en/item/30292/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
4031,60000.0,newly repaired,Arabkir,5,A. Khachatrian St,2,Yerevan,43.0,http://www.myrealty.am/en/item/30339/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
4032,61000.0,newly repaired,Arabkir,15,Griboedov St,2,Yerevan,56.0,http://www.myrealty.am/en/item/25468/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
4033,61000.0,newly repaired,Center,5,Tigran Mets Ave,2,Yerevan,58.0,http://www.myrealty.am/en/item/36352/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
4034,61000.0,good,Achapnyak,9,Arzumanyan St,4,Yerevan,93.0,http://www.myrealty.am/en/item/11310/Apartment-for-sale-in-Yerevan,1,panel,2,2.8
4035,90000.0,newly repaired,Center,14,Argishti St,3,Yerevan,76.0,http://www.myrealty.am/en/item/2339/apartment-for-sale-in-Yerevan,2,monolit,2,3.0
4036,90000.0,newly repaired,Center,14,Argishti St,3,Yerevan,86.0,http://www.myrealty.am/en/item/5937/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,2.8
4037,90000.0,newly repaired,Achapnyak,14,Shiraz St,4,Yerevan,120.0,http://www.myrealty.am/en/item/3035/apartment-for-sale-in-Yerevan,2,panel,9,3.0
4038,90000.0,newly repaired,Arabkir,5,A.Tigranyan St,4,Yerevan,126.0,http://www.myrealty.am/en/item/471/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.6
4039,90000.0,zero condition,Center,6,Abovyan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/410/Apartment-for-sale-in-Yerevan,1,stone,4,2.6
4040,90000.0,newly repaired,Davtashen,5,Dzor 1 district,3,Yerevan,86.0,http://www.myrealty.am/en/item/1402/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,stone,3,2.8
4041,90000.0,zero condition,Center,9,Pushkin St,3,Yerevan,90.0,http://www.myrealty.am/en/item/169/apartment-for-sale-in-Yerevan,1,panel,1,2.8
4042,90000.0,newly repaired,Center,11,M.Khorenatsi St,2,Yerevan,74.0,http://www.myrealty.am/en/item/167/apartment-for-sale-in-Yerevan,1,panel,9,2.8
4043,89000.0,newly repaired,Erebuni,9,Nor Aresh 14 St,5,Yerevan,98.0,http://www.myrealty.am/en/item/27941/5-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,panel,2,3.0
4044,89000.0,newly repaired,Arabkir,9,Nikol Duman St,3,Yerevan,96.0,http://www.myrealty.am/en/item/22280/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
4045,89000.0,good,Arabkir,14,Hakobyan St,4,Yerevan,106.0,http://www.myrealty.am/en/item/34948/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,12,3.0
4046,89000.0,newly repaired,Center,4,Nalbandyan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/34510/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
4047,89000.0,newly repaired,Center,5,E. Qochar St,2,Yerevan,65.0,http://www.myrealty.am/en/item/36420/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
4048,89000.0,newly repaired,Arabkir,11,Hr.Kochar St,2,Yerevan,83.0,http://www.myrealty.am/en/item/35966/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,2.8
4050,89000.0,newly repaired,Center,4,Nalbandyan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/34498/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
4051,89000.0,newly repaired,Davtashen,19,Sasna tsrer St,3,Yerevan,68.0,http://www.myrealty.am/en/item/30257/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,15,3.0
4052,88000.0,newly repaired,Center,5,Tumanyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/36595/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.0
4053,88000.0,newly repaired,Arabkir,4,Kievyan St,3,Yerevan,90.0,http://www.myrealty.am/en/item/36219/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
